"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"248280",94,48,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"509120",245,239,76,0,0,0,0,0,1,1,0,0,11,73,76,0,0,0,0,0,0,0,0,2,2,0
"176150",55,14,19,0,0,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0
"576679",1,3,44,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
"312378",668,486,53,0,0,0,0,0,0,0,0,0,7,18,20,0,0,0,0,0,0,0,0,1,1,1
"218152",91,72,32,0,0,0,0,0,0,0,0,0,3,38,37,2,0,0,0,0,0,0,0,2,0,0
"220050",24,5,2,0,0,0,0,0,0,0,0,0,7,17,10,0,0,0,0,2,0,0,0,1,0,0
"114382",14,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"276586",34,47,160,1,0,0,0,0,0,0,0,0,8,14,15,0,0,0,0,1,0,0,0,1,0,0
"312923",47,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
"236940",514,334,166,0,0,0,0,0,0,0,0,0,13,53,40,0,0,0,1,1,9,0,0,1,2,0
"330280",20,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"261165",0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0,0,0,0,0,4,0,0,0,0,0
"578422",0,0,0,0,0,0,0,0,0,0,0,0,9,53,56,1,0,0,0,0,0,0,0,0,0,0
"538794",0,0,0,0,0,0,0,0,0,0,2,2,38,240,281,3,0,0,0,0,0,0,0,0,0,0
"257902",0,0,0,0,0,0,0,0,0,0,1,0,26,125,206,4,0,0,0,0,0,0,0,0,0,0
"75874",0,0,0,0,0,0,0,0,0,0,0,1,11,52,89,0,0,0,0,0,0,0,0,0,0,0
"514003",0,0,0,0,0,0,0,0,0,1,1,0,38,148,141,1,0,0,0,0,1,0,0,0,0,0
"261386",0,0,0,0,0,0,0,0,0,0,0,0,2,8,21,0,0,0,0,0,0,0,0,0,0,0
"328957",32,279,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
"250861",50,107,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,0,0,0,0,0,0,1,0
"546975",63,72,0,0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,1,0,0
"306921",2569,4496,15,1,2,3,0,0,3,2,4,3,37,72,155,1,3,1,0,5,3,3,1,20,18,0
"213599",1226,2040,3,0,1,5,0,0,2,1,1,0,22,50,71,0,1,0,0,3,4,1,1,10,5,0
"240574",39,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152331",2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208694",2672,1225,106,1,1,0,0,2,0,0,2,0,4,4,12,0,1,0,1,0,5,7,1,21,3,1
"278272",2077,1909,132,0,1,0,0,2,1,0,0,0,2,1,2,0,1,0,0,3,7,1,1,10,7,1
"579647",220,332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"253427",14,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"250822",26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"578068",292,541,16,0,2,1,0,0,0,0,0,0,7,11,18,0,0,0,0,1,1,0,0,4,2,0
"237286",410,644,1,0,0,2,0,0,1,0,0,0,5,7,18,0,0,0,0,1,1,0,0,2,2,1
"255269",42,62,13,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
"248104",8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327042",0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254851",7,51,54,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
"200479",11,477,2,0,0,0,0,0,1,0,0,0,18,24,28,0,0,0,0,0,0,0,0,0,2,0
"341275",227,184,1,2,0,0,0,0,1,0,0,4,327,361,580,3,1,1,0,0,0,0,1,0,3,0
"304627",73,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"142005",179,228,96,0,0,0,0,0,1,0,0,0,24,100,127,0,0,0,0,0,0,0,0,4,0,0
"211684",30,410,3,0,0,0,0,0,0,0,0,1,3,9,11,0,0,0,0,0,0,0,0,0,3,0
"254041",2,199,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0
"570191",43,160,0,0,0,0,0,0,0,0,0,0,12,20,31,0,0,0,0,0,0,0,0,1,0,0
"578362",45,215,46,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
"587792",38,44,0,0,0,0,0,0,0,0,0,0,4,16,14,0,0,0,0,0,0,0,0,0,0,0
"512598",2,69,0,0,0,0,0,0,0,0,0,0,6,20,31,0,0,0,0,0,0,0,0,1,2,0
"535721",725,2184,50,0,1,2,0,0,2,0,0,1,7,17,28,0,1,0,0,0,2,0,1,4,6,0
"156857",6,47,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
"539120",13,145,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"175459",3,72,0,0,0,0,0,0,0,0,0,0,8,26,39,0,0,0,0,0,0,1,0,1,1,0
"555684",74,157,32,0,0,0,6,0,0,0,0,0,7,16,13,0,0,0,0,0,0,0,0,1,0,0
"237962",143,413,144,0,1,0,0,0,0,0,1,2,22,64,90,1,0,0,0,0,0,0,0,2,1,1
"317166",55,235,2,0,0,0,14,0,0,0,0,0,8,8,14,0,0,0,0,0,0,0,0,1,0,0
"537397",7,58,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0
"509823",0,0,0,0,0,0,0,0,0,0,0,0,118,130,126,0,0,0,0,0,0,0,0,0,0,0
"359433",2,0,1,0,0,0,0,0,3,2,5,6,1204,1115,1139,8,4,0,0,6,14,0,3,9,2,1
"254954",0,1,0,0,0,0,0,0,0,0,0,2,43,90,70,0,1,1,6,23,63,0,0,2,0,1
"195246",0,0,0,0,0,0,0,0,0,0,0,0,3,19,15,1,0,0,0,0,4,0,0,1,0,0
"337205",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,34,206,144,1,0,2,0,0
"95448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,2,0,0,0,0,0
"234743",8,64,1,0,1,0,0,0,0,0,0,0,16,34,35,0,1,0,0,0,0,0,0,0,0,0
"550406",56,25,0,0,0,0,0,0,1,1,1,1,39,134,105,1,0,0,0,0,0,0,0,0,0,0
"511538",240,248,1,0,0,0,0,0,0,0,0,0,5,13,20,0,0,0,0,0,0,0,0,1,1,0
"541146",62,115,1,0,0,0,17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0
"321058",72,156,31,0,0,0,0,0,0,0,1,0,4,20,29,0,0,0,0,0,0,0,0,0,0,0
"224143",261,632,0,0,0,0,0,0,0,0,0,0,6,9,9,0,0,0,0,0,0,0,0,1,2,0
"156808",274,186,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"584106",0,0,0,0,0,0,1,0,0,0,1,0,22,169,104,0,1,0,0,2,8,0,0,0,0,0
"325556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,21,0,0,0,0,0
"136924",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,1,0,0,0,0
"151522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0
"353698",62,180,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"584482",5,25,95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"558300",36,192,115,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"255794",20,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"566535",18,105,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"195316",78,168,0,0,0,0,4,0,0,0,0,0,5,13,35,0,0,0,0,0,0,0,0,0,1,0
"590747",17,30,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
"1745",272,860,6,0,0,0,0,5,1,0,0,0,1,1,4,0,0,0,0,0,1,0,0,2,3,0
"247203",18,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"36828",56,87,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
"588240",21,157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347625",2,11,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"367606",72,445,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"315631",69,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"573607",375,1818,28,3,0,0,9,0,0,0,0,0,6,2,7,0,0,0,0,0,1,0,1,1,4,0
"307883",72,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533587",525,906,16,0,0,2,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
"364090",94,705,2,0,0,0,0,3,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0
"256992",26,298,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"205994",166,1572,22,1,0,0,0,2,0,0,0,0,1,2,4,0,1,0,0,2,0,0,1,1,3,0
"277931",1587,4145,90,0,3,1,7,0,1,0,1,0,7,6,12,0,0,0,0,0,1,1,0,6,16,1
"3697",3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537483",74,650,70,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0
"509431",273,732,2,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0
"306532",546,364,504,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,3
"328633",162,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"584174",292,318,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"590565",325,200,234,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"340198",36,51,729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3686",11,156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"587975",309,832,41,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0
"112292",16,164,1437,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4
"113626",210,1214,6650,1,0,3,8,3,0,0,0,0,0,2,7,0,0,0,2,0,0,2,1,3,5,12
"152150",2,6,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"254353",108,14,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
"509991",4,12,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"223948",8,91,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"279384",5,6,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"549105",0,0,98,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260501",0,13,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1
"238020",24,219,1158,0,0,1,6,4,0,1,1,1,2,0,0,0,0,0,4,0,0,3,0,0,1,10
"151008",5,24,248,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242304",209,1912,97,0,0,2,33,21,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,2,11,2
"593400",5,19,920,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2
"580740",29,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562772",288,2045,241,1,0,2,23,0,0,0,0,19,51,30,26,0,1,1,1,1,1,0,0,3,6,2
"130368",875,2877,284,0,1,11,43,33,0,0,0,0,125,58,66,0,0,1,1,1,0,0,0,4,8,2
"590533",1,20,0,0,0,0,2,0,0,1,0,5,1204,165,201,1,2,0,0,0,0,1,3,4,1,1
"239226",105,46,1,0,0,0,0,6,0,0,0,1,139,9,6,0,0,0,0,0,0,0,1,0,1,0
"130135",63,272,76,0,0,11,50,1,2,1,2,1,715,378,401,4,0,2,0,3,1,0,3,7,0,1
"1749",19,84,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,1,0,0
"193738",350,1905,371,0,0,1,2,0,0,1,0,10,84,45,57,0,0,0,1,1,0,1,1,4,7,2
"160452",20,146,16,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"340207",0,5,316,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"113849",0,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352078",11,12,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0
"113117",1,3,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532693",9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252860",3,77,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0
"546388",2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"244149",15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228891",266,133,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0
"164562",135,311,3003,0,0,4,3,13,1,0,0,5,5,1,0,0,0,0,1,0,0,0,0,1,3,12
"141698",45,214,1340,0,0,11,11,2,0,0,1,7,1,0,0,0,1,0,0,0,1,0,2,0,0,2
"238914",14,42,1011,0,0,4,33,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,3
"103211",1,101,132,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"240332",77,240,1340,0,0,0,25,20,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2
"254706",8,117,34,0,0,0,0,0,0,0,0,1,17,14,12,0,0,0,0,0,1,0,0,0,0,0
"213767",17,343,731,0,0,0,184,6,0,0,0,2,10,7,6,0,0,0,0,0,0,0,1,0,1,2
"512304",25,42,1713,0,0,0,109,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,7
"104872",69,40,135,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"509916",15,188,3,0,0,0,9,4,0,0,1,0,31,4,1,0,0,0,0,0,0,0,0,0,2,0
"216444",2,1,318,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218151",69,76,487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"256444",13,64,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2
"247010",177,324,7883,0,0,4,2,0,1,1,2,0,0,2,0,0,1,2,2,0,2,0,1,3,3,15
"220006",83,125,2875,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,1,1,1,14
"1791",51,231,3919,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"576793",177,167,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"78630",1,3,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"327784",109,554,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"336301",10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"357085",4,15,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
"258006",3,13,27,0,0,0,0,0,0,0,0,1,4,12,6,0,0,0,0,0,0,0,0,0,0,0
"250719",1,3,53,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
"556648",14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314978",31,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136325",19,45,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"253420",31,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"214023",2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"582008",78,141,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"355815",286,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"252725",390,1,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"155327",1800,1515,3,1,0,0,7,0,3,1,1,1,2,12,0,1,0,0,0,0,0,1,0,14,3,0
"240236",3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"224515",6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"211929",6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223186",10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405751",3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155408",7,656,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"556931",0,48,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"215656",3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"241044",55,425,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,1,1,0,0
"294946",1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560258",113,2049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0
"277804",142,146,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,1,0,0
"286989",2703,76,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,8,0,0
"533525",169,1521,0,0,0,0,0,1,0,0,1,0,10,30,66,1,1,0,0,0,0,0,0,1,1,0
"212760",64,548,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,1,0
"235270",1164,4620,1,2,1,1,2,0,0,0,2,0,11,43,66,0,0,0,0,0,0,1,0,11,12,0
"215337",8,88,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0
"539070",515,260,0,0,1,0,0,0,0,0,0,0,2,9,34,0,0,1,0,0,0,0,0,3,1,0
"221964",106,359,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,1,0,0,0,0,0,3,2,0
"215700",885,3828,2,0,0,0,0,0,0,0,1,0,6,9,20,0,0,0,0,0,0,0,0,6,15,0
"136313",3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226137",143,1033,2,0,0,0,0,0,0,0,0,1,1,2,8,0,0,0,0,0,0,0,0,1,0,0
"109694",155,322,3,0,0,0,0,0,0,0,0,0,1,4,13,0,0,0,0,0,0,0,0,0,2,0
"206267",8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250258",7090,392,2,2,6,0,1,0,2,0,3,0,4,1,0,0,1,2,0,2,4,1,0,33,2,2
"535450",85,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
"152830",2564,708,2,0,1,0,28,0,1,0,1,0,2,8,10,1,0,1,0,0,0,1,0,13,2,0
"156032",19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557465",96,411,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0
"564102",62,45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143307",94,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"267261",2,97,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"590862",36,71,1,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,2,0
"223904",52,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"159436",61,38,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0
"250674",385,73,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0
"246248",87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"531776",1242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0
"532058",39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204592",3904,340,0,1,1,0,0,0,2,0,1,0,9,3,4,1,0,1,0,0,1,0,0,23,4,1
"217472",1720,689,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,3,3,2
"253054",1278,114,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,6,0,0
"151613",37,25,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
"222151",26,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559379",97,14,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"212239",50,41,0,0,0,0,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"238879",21,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"239649",29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347619",127,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"278437",683,82,0,0,0,0,0,5,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,4,1,0
"513331",1663,405,0,0,0,0,10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0
"335716",32,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"546864",161,53,0,0,0,0,11,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0
"545180",153,7,0,0,0,0,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"45591",61,24,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"3730",445,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"328245",1212,539,1,0,1,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,8,1,0
"136280",29,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"150977",65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"160987",1326,905,1,1,0,2,1,6,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,8,4,1
"221248",38,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39070",37,3,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"530449",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"232738",19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220544",594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"245829",579,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"154418",66,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"534348",3373,218,1,1,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,1,1,1,18,0,0
"28064",543,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1
"225706",280,67,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112721",981,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0
"566300",89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563496",141,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
"41797",1018,165,0,0,2,1,42,1,0,0,0,1,10,24,26,0,0,0,0,1,0,0,0,8,0,0
"154268",3604,448,0,1,2,1,1,0,0,0,0,0,7,2,1,0,1,2,0,0,3,0,0,27,0,3
"112964",258,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"513998",998,41,0,1,0,0,46,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
"156545",3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77390",571,6,1,0,1,0,17,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,1,2,0,0
"538729",124,15,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0
